"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
4.70245930044637e-29,0.762786805636389,0.622,0.331,1.08123646695163e-24,"Fibroblast","PTPN12"
4.95805196606989e-29,0.668679924321033,0.325,0.166,1.14000488855845e-24,"Fibroblast","CBR4"
5.48536727950106e-29,0.993927288000234,0.602,0.313,1.26125049857568e-24,"Fibroblast","COL4A1"
5.52552895187212e-29,0.892825448692965,0.321,0.148,1.27048487190396e-24,"Fibroblast","RALA"
8.57931114273823e-29,0.738163743475798,0.928,0.601,1.9726410110498e-24,"Fibroblast","UBE2E2"
8.79746409016807e-29,0.676496659794766,0.602,0.325,2.02280091825234e-24,"Fibroblast","VGLL4"
8.97243874101068e-29,0.70454939272922,0.574,0.295,2.06303283972059e-24,"Fibroblast","CASK"
1.07881651976934e-28,0.817544718318775,0.43,0.214,2.48052282390565e-24,"Fibroblast","SEPT11"
1.35638785505821e-28,0.649418724261455,0.434,0.239,3.11874259513534e-24,"Fibroblast","ZNF708"
1.49654065188574e-28,0.592660038905527,0.301,0.158,3.44099592088088e-24,"Fibroblast","CD2AP"
1.59657757723137e-28,0.491445735683316,0.269,0.156,3.67101082332808e-24,"Fibroblast","UGCG"
1.89836332135392e-28,0.732567604836044,0.622,0.323,4.36490678478907e-24,"Fibroblast","CDC14B"
2.08290923230183e-28,0.450389793138715,0.462,0.252,4.78923319783159e-24,"Fibroblast","MICAL3"
2.18893853635814e-28,0.676860459547688,0.378,0.201,5.03302637664826e-24,"Fibroblast","NEDD4"
2.27587104638163e-28,0.684254695397454,0.586,0.32,5.23291029694529e-24,"Fibroblast","FARS2"
2.63711050558185e-28,0.71575436046099,0.378,0.178,6.06350818548435e-24,"Fibroblast","NTN4"
2.99822510340073e-28,0.834849515422872,0.474,0.228,6.89381898024929e-24,"Fibroblast","ZFP36L2"
3.53336868881742e-28,0.439992145355577,0.369,0.216,8.1242746261979e-24,"Fibroblast","HDLBP"
3.60073687459247e-28,0.524400345249167,0.554,0.319,8.27917429575046e-24,"Fibroblast","GBF1"
3.95297623767822e-28,0.80522006697429,0.43,0.207,9.08907826329353e-24,"Fibroblast","LMCD1"
4.61909434876585e-28,0.453519548972507,0.494,0.278,1.06206836361173e-23,"Fibroblast","COPA"
5.21997226794114e-28,0.388216426524202,0.309,0.173,1.20022822356771e-23,"Fibroblast","ADAMTS10"
5.26419467195325e-28,0.753425693267618,0.823,0.475,1.21039628092221e-23,"Fibroblast","FBXL7"
5.34283262240377e-28,0.579632164972451,0.562,0.301,1.2284775048693e-23,"Fibroblast","SND1"
6.64238017437415e-28,0.594727723592555,0.373,0.193,1.52728247349385e-23,"Fibroblast","RNGTT"
6.6689907052811e-28,0.721787182740606,0.542,0.294,1.53340103286528e-23,"Fibroblast","ADAM10"
7.03039690865433e-28,0.740905450743779,0.51,0.279,1.61649916120689e-23,"Fibroblast","TNPO1"
1.52145237182964e-27,0.550939168172037,0.378,0.223,3.4982754385479e-23,"Fibroblast","ABI2"
1.53211507819742e-27,0.633789594519182,0.353,0.169,3.52279219929932e-23,"Fibroblast","GHR"
1.79567740123053e-27,0.894567840049921,0.297,0.123,4.12880104864935e-23,"Fibroblast","LDLRAD3"
2.37642700624284e-27,0.575031887895589,0.582,0.321,5.46411861545415e-23,"Fibroblast","EEA1"
2.4195174121713e-27,0.673030718889903,0.345,0.174,5.56319638580548e-23,"Fibroblast","SNTB1"
2.72592702735601e-27,0.475255437073018,0.438,0.247,6.26772401399968e-23,"Fibroblast","HMBOX1"
3.05677130954355e-27,0.741272005092174,0.386,0.192,7.02843427203348e-23,"Fibroblast","MTMR2"
4.74374117367213e-27,0.469815053682808,0.41,0.219,1.09072840806243e-22,"Fibroblast","TASP1"
6.43657802209332e-27,0.494886183718259,0.333,0.185,1.47996238461992e-22,"Fibroblast","CEP126"
9.21316078063369e-27,0.652085195647936,0.361,0.193,2.1183820582911e-22,"Fibroblast","RFX3"
9.56006612955019e-27,0.746670018285783,0.466,0.24,2.19814600516748e-22,"Fibroblast","RFX7"
1.30006869402921e-26,0.551372085937082,0.438,0.259,2.98924794818137e-22,"Fibroblast","TANK"
1.4044233398536e-26,0.553983420826976,0.317,0.166,3.22919058532538e-22,"Fibroblast","BCKDHB"
1.48836507917989e-26,0.698418324872596,0.498,0.251,3.42219782655832e-22,"Fibroblast","PPFIA2"
1.72193457930828e-26,0.502083669246219,0.51,0.279,3.95924417820352e-22,"Fibroblast","RAB31"
1.88878211801641e-26,0.297263075854809,0.309,0.194,4.34287672395512e-22,"Fibroblast","MYO1B"
2.08776800381447e-26,0.698898109283312,0.655,0.342,4.80040497117061e-22,"Fibroblast","ITGB5"
2.12931302994417e-26,0.480548869974164,0.418,0.22,4.89592944975063e-22,"Fibroblast","RPS6KA3"
2.61073074400501e-26,0.722899458534663,0.273,0.142,6.00285319969073e-22,"Fibroblast","AVEN"
3.12074578845052e-26,1.00568228541874,0.257,0.104,7.17553079138428e-22,"Fibroblast","EPSTI1"
3.2634147140423e-26,0.737103391527737,0.896,0.554,7.50356945199746e-22,"Fibroblast","PDE3A"
3.34750251275287e-26,0.682554091817593,0.651,0.351,7.69691252757267e-22,"Fibroblast","MAP4K3"
3.50156506227956e-26,0.61835208305065,0.281,0.15,8.0511485476994e-22,"Fibroblast","ACBD3"
3.85543688339777e-26,0.587856932561635,0.394,0.229,8.86480602599648e-22,"Fibroblast","TIMP2"
3.89931728730871e-26,0.502868897178562,0.321,0.176,8.96570023870891e-22,"Fibroblast","PPP1R13L"
4.20258238304481e-26,0.566829290699022,0.55,0.316,9.66299767333492e-22,"Fibroblast","RAB2A"
4.84480346589055e-26,0.769679349188067,0.494,0.271,1.11396566091221e-21,"Fibroblast","ABHD2"
5.24511859941833e-26,0.780414203387128,0.39,0.195,1.20601011956426e-21,"Fibroblast","LHFPL2"
5.25932542632871e-26,0.553265798873929,0.442,0.243,1.20927669527576e-21,"Fibroblast","PCNXL4"
5.57815997474368e-26,0.684363182362027,0.811,0.449,1.28258632299281e-21,"Fibroblast","ITPR2"
5.68407392400923e-26,0.492902628719365,0.293,0.168,1.30693911734744e-21,"Fibroblast","TRIM22"
5.77577351847845e-26,0.644648529509623,0.386,0.197,1.32802360510375e-21,"Fibroblast","SNX24"
6.65998716409074e-26,0.447792490126059,0.41,0.229,1.53133084863938e-21,"Fibroblast","MYO6"
7.77348960623867e-26,0.27845499099128,0.341,0.215,1.78735846516246e-21,"Fibroblast","RHOA"
8.77976951934901e-26,0.755304254042061,0.843,0.466,2.01873240558392e-21,"Fibroblast","SGIP1"
9.49975446194664e-26,0.692407704660784,0.265,0.138,2.18427854343539e-21,"Fibroblast","DDX10"
1.02277771510809e-25,0.625771141737686,0.345,0.17,2.35167280034803e-21,"Fibroblast","TRERF1"
1.25640394788934e-25,0.664520935152661,0.546,0.317,2.88884959738195e-21,"Fibroblast","KLF7"
1.33433484133653e-25,0.36648428552142,0.253,0.151,3.06803610068509e-21,"Fibroblast","PWWP2A"
1.58178267549005e-25,0.651644571054776,0.301,0.16,3.63699290575428e-21,"Fibroblast","CCDC57"
2.29292355482128e-25,0.590999867067417,0.369,0.197,5.27211912960056e-21,"Fibroblast","FRS2"
2.42447029215601e-25,0.364557791128859,0.313,0.188,5.57458454275431e-21,"Fibroblast","NIN"
2.59287076471922e-25,0.700602480954156,0.635,0.363,5.96178774931889e-21,"Fibroblast","FOXO1"
2.7804772581902e-25,0.34194707340265,0.301,0.186,6.39315135975673e-21,"Fibroblast","CTTNBP2NL"
3.17621288041853e-25,0.514937624325942,0.341,0.189,7.30306627594632e-21,"Fibroblast","NFKB1"
3.37561145978359e-25,0.534417263310932,0.305,0.175,7.7615434294804e-21,"Fibroblast","SIK2"
3.9312408061976e-25,0.6061806749793,0.522,0.291,9.03910198569014e-21,"Fibroblast","MAP2K5"
4.09147027343345e-25,0.495882172368239,0.614,0.361,9.40751759970553e-21,"Fibroblast","TRPM7"
4.61149163348823e-25,0.697780585279078,0.847,0.49,1.06032027128795e-20,"Fibroblast","IGFBP7"
4.85560604270463e-25,0.483090432804103,0.51,0.292,1.11644949739907e-20,"Fibroblast","SIL1"
6.02312415458901e-25,0.470829207586431,0.309,0.174,1.38489693686465e-20,"Fibroblast","POT1-AS1"
6.57727531336318e-25,0.626119990421738,0.317,0.169,1.51231291280159e-20,"Fibroblast","UHRF2"
6.77692719179049e-25,0.667401227948694,0.815,0.474,1.55821886920839e-20,"Fibroblast","CDC42BPA"
6.97673712152525e-25,0.511046620135753,0.462,0.263,1.6041611663523e-20,"Fibroblast","ATF7IP"
7.43243277456383e-25,0.664462145715471,0.647,0.351,1.70893926785546e-20,"Fibroblast","SMURF2"
7.43332394208465e-25,0.680436599909431,0.586,0.284,1.70914417400352e-20,"Fibroblast","CAMKMT"
7.52692001652692e-25,0.606167931444187,0.719,0.395,1.73066471940003e-20,"Fibroblast","CAPZB"
8.61328358001094e-25,0.399770833924686,0.313,0.181,1.98045229355191e-20,"Fibroblast","SAMD4B"
1.03933150685586e-24,0.68425758802594,0.542,0.298,2.38973493371367e-20,"Fibroblast","INVS"
1.04692819772743e-24,0.749680120449995,0.313,0.171,2.40720200503467e-20,"Fibroblast","FAM63B"
1.09828688711405e-24,0.578617273361381,0.622,0.348,2.52529103954133e-20,"Fibroblast","ANKIB1"
1.10085251304974e-24,0.420965617731573,0.486,0.284,2.53119018325527e-20,"Fibroblast","CCDC14"
1.16444212756935e-24,0.462942258207175,0.289,0.168,2.6774017839202e-20,"Fibroblast","URI1"
1.19839294154963e-24,0.735348558096731,0.755,0.424,2.75546489050507e-20,"Fibroblast","CAMK2D"
1.31960821546723e-24,0.456074958285156,0.438,0.271,3.03417516982381e-20,"Fibroblast","USO1"
1.38723322167257e-24,0.49942510418266,0.494,0.283,3.18966534659175e-20,"Fibroblast","VEZT"
1.62841039467636e-24,0.604267387337989,0.297,0.163,3.74420402047935e-20,"Fibroblast","CSGALNACT2"
1.78861512444367e-24,0.476575820887365,0.442,0.243,4.11256275563334e-20,"Fibroblast","GPCPD1"
2.1536059148206e-24,0.652263852800751,0.41,0.219,4.951786079947e-20,"Fibroblast","TRAF3IP2-AS1"
2.29751893871423e-24,0.689656835499155,0.454,0.241,5.28268529578564e-20,"Fibroblast","RFTN1"
2.32672314383834e-24,0.318192041987242,0.301,0.197,5.34983452462751e-20,"Fibroblast","RARS2"
2.36909916656156e-24,0.680974225070912,0.675,0.399,5.44726971367499e-20,"Fibroblast","CCNY"
2.40359321624276e-24,0.681393812303068,0.759,0.406,5.52658188210698e-20,"Fibroblast","MSC-AS1"
2.73183200916719e-24,0.426261770086522,0.406,0.235,6.28130133867812e-20,"Fibroblast","FGFR1"
3.05435697168203e-24,0.649598196735473,0.835,0.466,7.02288298498849e-20,"Fibroblast","ANTXR1"
3.18737198462643e-24,0.525908409730208,0.639,0.363,7.32872440425155e-20,"Fibroblast","SNX9"
3.20387821913004e-24,0.483899203680497,0.482,0.272,7.3666771892457e-20,"Fibroblast","ITGB1"
3.83648014556168e-24,0.591834324739176,0.755,0.407,8.82121879868998e-20,"Fibroblast","ARL15"
4.07350110872225e-24,0.635826289442802,0.667,0.387,9.36620109928508e-20,"Fibroblast","ANKRD10"
4.74678985313859e-24,0.363370569723677,0.341,0.213,1.09142939093216e-19,"Fibroblast","SECISBP2"
6.53998738999603e-24,0.789377973836851,0.711,0.427,1.50373930058179e-19,"Fibroblast","STK38L"
7.74541431932316e-24,0.680040339725404,0.265,0.126,1.78090311444198e-19,"Fibroblast","KIAA0825"
8.33898214667545e-24,0.631463336536367,0.265,0.145,1.91738216498509e-19,"Fibroblast","AHR"
8.86374706676124e-24,0.423950350497179,0.482,0.282,2.03804136306041e-19,"Fibroblast","NCOR2"
9.95486891027206e-24,0.483833652238023,0.289,0.157,2.28892300853886e-19,"Fibroblast","NNT"
1.09663915986905e-23,0.315135312274362,0.337,0.223,2.5215024202869e-19,"Fibroblast","RP11-437B10.1"
1.21523543461906e-23,0.553961700923186,0.39,0.205,2.7941908348196e-19,"Fibroblast","CCM2"
1.24924303523923e-23,0.570904749209028,0.357,0.19,2.87238451092556e-19,"Fibroblast","SRGAP1"
1.28163492040482e-23,0.458682518025067,0.378,0.216,2.94686317248681e-19,"Fibroblast","AP2B1"
1.43943737345054e-23,0.628431034024332,0.566,0.304,3.30969835277482e-19,"Fibroblast","PTGIS"
1.44968759639045e-23,0.440364750706835,0.438,0.264,3.33326669038057e-19,"Fibroblast","SEPT7"
1.46389510668768e-23,0.492588799334483,0.458,0.249,3.36593401880698e-19,"Fibroblast","ZNF131"
1.68937888553454e-23,0.413703810992721,0.317,0.182,3.88438887150957e-19,"Fibroblast","CSPP1"
1.68993005760002e-23,0.625489902617403,0.309,0.174,3.88565618143973e-19,"Fibroblast","RFX2"
1.87911202904447e-23,0.541573211969126,0.369,0.217,4.32064228838196e-19,"Fibroblast","SLC35F5"
2.26658322628675e-23,0.476918595276954,0.39,0.226,5.21155481220113e-19,"Fibroblast","ACACA"
2.4509409725434e-23,0.558176780547461,0.253,0.149,5.63544857816904e-19,"Fibroblast","OGDH"
2.5812385858929e-23,0.261777890492017,0.261,0.179,5.93504188054354e-19,"Fibroblast","TM9SF3"
2.85318594197472e-23,0.53140981567707,0.293,0.162,6.56033043638247e-19,"Fibroblast","FUT8"
3.19443295423359e-23,0.626329061047833,0.426,0.224,7.34495969166929e-19,"Fibroblast","FAM168A"
3.32657849524964e-23,0.583055642980589,0.518,0.293,7.64880193412751e-19,"Fibroblast","GALNT10"
3.38305049572934e-23,0.516555060479732,0.329,0.179,7.77864800483047e-19,"Fibroblast","VRK2"
3.78880513857476e-23,0.628368929246199,0.719,0.407,8.71159965512496e-19,"Fibroblast","BICD1"
4.44066369221546e-23,0.473789233331328,0.281,0.163,1.0210418027511e-18,"Fibroblast","LATS2"
4.57012054627627e-23,0.432546013133216,0.365,0.212,1.0508078172053e-18,"Fibroblast","ALG13"
5.0921554123325e-23,0.690962699955836,0.871,0.561,1.17083929395761e-18,"Fibroblast","PDLIM5"
5.31442674200317e-23,0.53260864129635,0.486,0.278,1.22194614078879e-18,"Fibroblast","WDR7"
6.02121253420777e-23,0.536803849726015,0.398,0.218,1.38445739799039e-18,"Fibroblast","MITF"
6.26076377595339e-23,0.553440337342766,0.321,0.194,1.43953741500496e-18,"Fibroblast","EIF2AK2"
7.74887913800423e-23,0.448057285646819,0.446,0.246,1.78169978020131e-18,"Fibroblast","LAMB1"
7.7878087559539e-23,0.653454178485251,0.896,0.527,1.79065086725648e-18,"Fibroblast","ITGBL1"
8.00053774681763e-23,0.520123719504177,0.426,0.233,1.83956364412578e-18,"Fibroblast","SUCLG2"
8.38775504028483e-23,0.508177982357172,0.386,0.223,1.92859651641269e-18,"Fibroblast","COA1"
8.73180312506133e-23,0.596291971554665,0.775,0.445,2.00770349254535e-18,"Fibroblast","DIP2C"
8.8575749522351e-23,0.418849633631205,0.398,0.249,2.03662220876742e-18,"Fibroblast","PARP4"
1.03020888042744e-22,0.308986894354039,0.39,0.239,2.36875927876682e-18,"Fibroblast","SKI"
1.08976539181088e-22,0.60705173292918,0.45,0.253,2.50569756539077e-18,"Fibroblast","MSN"
1.14399089730588e-22,0.365484463484299,0.317,0.201,2.63037827017542e-18,"Fibroblast","NRF1"
1.44732133358412e-22,0.741789882658801,0.454,0.239,3.32782594230996e-18,"Fibroblast","FHIT"
1.50961841718472e-22,0.408692202660505,0.39,0.215,3.47106562663284e-18,"Fibroblast","EPB41L4A"
1.61360615778954e-22,0.337146718941331,0.281,0.189,3.71016463860548e-18,"Fibroblast","PPP4R1"
1.77506791189907e-22,0.43310394182271,0.382,0.224,4.08141364982953e-18,"Fibroblast","SRGAP2"
1.82653487102187e-22,0.640436445485736,0.305,0.16,4.19975162894058e-18,"Fibroblast","LUZP1"
1.86616599513985e-22,0.504388914746326,0.562,0.345,4.29087547262506e-18,"Fibroblast","RASA1"
1.9056178841745e-22,0.638422481449944,0.827,0.474,4.38158720108243e-18,"Fibroblast","TTC28"
2.24473202655597e-22,0.619412934163436,0.751,0.423,5.16131234866014e-18,"Fibroblast","FTO"
3.3972328661692e-22,0.343202407550709,0.329,0.198,7.81125752918284e-18,"Fibroblast","CCPG1"
3.76406561524562e-22,0.489081772594528,0.45,0.258,8.65471606913425e-18,"Fibroblast","SPARC"
4.64402059696774e-22,0.501335525414297,0.594,0.351,1.06779965586079e-17,"Fibroblast","C5orf42"
5.44567422710841e-22,0.644916940829345,0.783,0.487,1.25212387503904e-17,"Fibroblast","TBL1XR1"
5.62969047553349e-22,0.422016515838619,0.474,0.289,1.29443473103942e-17,"Fibroblast","ACTR3"
5.8555962537923e-22,0.533639059989188,0.643,0.383,1.34637724663446e-17,"Fibroblast","NUMB"
6.03346347415642e-22,0.358075663919489,0.313,0.196,1.38727425661279e-17,"Fibroblast","YWHAZ"
6.29415024230872e-22,0.363004286607891,0.438,0.259,1.44721396521404e-17,"Fibroblast","RAB3GAP2"
6.98446338745664e-22,0.516279555703992,0.269,0.151,1.6059376666779e-17,"Fibroblast","MPZL1"
8.10739408569055e-22,0.544022028943606,0.309,0.174,1.86413312212283e-17,"Fibroblast","CDC73"
8.52872921970906e-22,0.608283955054341,0.482,0.255,1.9610107094877e-17,"Fibroblast","PRKCE"
8.65123229034805e-22,0.347230287346785,0.341,0.211,1.98917784051973e-17,"Fibroblast","IBTK"
8.73808036182495e-22,0.57703289102998,0.378,0.207,2.00914681759441e-17,"Fibroblast","PLEKHA1"
8.84013723215578e-22,0.490278879370317,0.345,0.194,2.03261275378958e-17,"Fibroblast","CPNE8"
9.16203232039447e-22,0.533266713044582,0.675,0.395,2.1066260914283e-17,"Fibroblast","LRRFIP2"
9.24043207713298e-22,0.613564882572673,0.924,0.634,2.12465254749519e-17,"Fibroblast","C9orf3"
1.07293845725799e-21,0.621728964806816,0.277,0.135,2.46700739477329e-17,"Fibroblast","SRBD1"
1.19209798743666e-21,0.489433207958052,0.711,0.372,2.74099090251311e-17,"Fibroblast","LAMA2"
1.20746640213711e-21,0.441279820231028,0.333,0.202,2.77632749843385e-17,"Fibroblast","GPATCH2"
1.21834122137841e-21,0.32938698249435,0.265,0.154,2.80133197031539e-17,"Fibroblast","PECAM1"
1.38447689408626e-21,0.377916053492184,0.41,0.259,3.18332772257253e-17,"Fibroblast","DOCK7"
1.45892665090989e-21,0.37474758239552,0.313,0.184,3.3545100484371e-17,"Fibroblast","PKP4"
1.53017014203755e-21,0.572019265133024,0.823,0.485,3.51832020758693e-17,"Fibroblast","MYCBP2"
1.55016250799116e-21,0.288398109741821,0.43,0.238,3.56428865462407e-17,"Fibroblast","DOCK9"
1.76390877821597e-21,0.466272584586487,0.606,0.347,4.05575545375197e-17,"Fibroblast","PIBF1"
2.22529254675803e-21,0.278584473931471,0.273,0.163,5.11661515276073e-17,"Fibroblast","PLCE1"
2.95434118756112e-21,0.605099424657741,0.9,0.543,6.79291669255928e-17,"Fibroblast","ASAP1"
3.05586867548964e-21,0.512129291244094,0.454,0.262,7.02635884555333e-17,"Fibroblast","PLXNA2"
3.40354131633959e-21,0.531384439415865,0.61,0.373,7.82576254865961e-17,"Fibroblast","MAP4K4"
3.52601436057356e-21,0.504348734148519,0.602,0.346,8.1073648192668e-17,"Fibroblast","SCFD2"
3.54118411730021e-21,0.298826642037201,0.313,0.208,8.14224464090838e-17,"Fibroblast","PTBP3"
3.90375125305974e-21,0.254267611502216,0.309,0.185,8.97589525616025e-17,"Fibroblast","MCL1"
3.93497202353613e-21,0.358850608909976,0.281,0.172,9.04768117371662e-17,"Fibroblast","HABP4"
3.9378702326148e-21,0.38800181986912,0.333,0.213,9.05434502585122e-17,"Fibroblast","YEATS2"
4.13524225517077e-21,0.67823617599012,0.627,0.354,9.50816251731415e-17,"Fibroblast","DDAH1"
4.34704650999312e-21,0.55529900996637,0.382,0.216,9.99516404042717e-17,"Fibroblast","NLK"
4.49735895971546e-21,0.427601380825247,0.378,0.211,1.03407774560738e-16,"Fibroblast","ANXA1"
4.56070023279436e-21,0.98859783631294,0.253,0.103,1.04864180452641e-16,"Fibroblast","KCNMB2-AS1"
4.84970861498966e-21,0.332262305244387,0.378,0.233,1.11509350184457e-16,"Fibroblast","DDB2"
5.01786310471867e-21,0.288280941905929,0.361,0.233,1.15375726366796e-16,"Fibroblast","KLC1"
5.25973184793092e-21,0.282998050944723,0.406,0.244,1.20937014379476e-16,"Fibroblast","KCTD7"
5.3336325340973e-21,0.517954993214023,0.655,0.396,1.22636212856499e-16,"Fibroblast","CTNNA1"
5.68221551209821e-21,0.504495726844062,0.446,0.25,1.30651181269674e-16,"Fibroblast","PDSS2"
6.46974704225841e-21,0.5290708422117,0.703,0.419,1.48758893742648e-16,"Fibroblast","TPM4"
7.25954212104541e-21,0.530678267899356,0.586,0.35,1.66918651989197e-16,"Fibroblast","SMURF1"
7.43378443137943e-21,0.381120257559419,0.51,0.318,1.70925005430707e-16,"Fibroblast","ATAD2B"
8.43623967721615e-21,0.26198033078761,0.341,0.232,1.93974458898231e-16,"Fibroblast","PHYKPL"
8.89441731201649e-21,0.821044153431396,0.522,0.278,2.04509337255195e-16,"Fibroblast","TMTC1"
9.02484672918228e-21,0.647283834396942,0.763,0.443,2.07508300844088e-16,"Fibroblast","SMYD3"
9.12428628015315e-21,0.511423753266495,0.474,0.273,2.09794714439561e-16,"Fibroblast","MICU1"
9.8246825637498e-21,0.654739355301605,0.382,0.201,2.25898926188299e-16,"Fibroblast","IGFBP2"
1.11813425316729e-20,0.502182471952709,0.498,0.296,2.57092608830754e-16,"Fibroblast","NEK7"
1.15935638524684e-20,0.682194696471665,0.622,0.34,2.66570813659806e-16,"Fibroblast","NOX4"
1.18121655343152e-20,0.437232283967194,0.514,0.307,2.71597122130508e-16,"Fibroblast","SPIRE1"
1.22386438689209e-20,0.32561721496593,0.261,0.169,2.81403138478099e-16,"Fibroblast","NRP2"
1.3461082288139e-20,0.610039637714892,0.719,0.427,3.09510665051179e-16,"Fibroblast","ZCCHC7"
1.36123741174761e-20,0.488241705386609,0.321,0.185,3.12989318083129e-16,"Fibroblast","KPNA3"
1.4392984908898e-20,0.533859173952755,0.369,0.207,3.30937902010292e-16,"Fibroblast","KLHDC10"
1.52937987139981e-20,0.535911730858906,0.365,0.204,3.51650313830958e-16,"Fibroblast","HIVEP1"
1.60507260769582e-20,0.626693869635897,0.526,0.306,3.69054344687499e-16,"Fibroblast","PRKCA"
1.65057794597193e-20,0.556595150669447,0.498,0.29,3.79517387117325e-16,"Fibroblast","PBX3"
1.8776809091239e-20,0.352816976572041,0.281,0.181,4.31735171434858e-16,"Fibroblast","ERI3"
2.55681021687448e-20,0.554635274589801,0.55,0.313,5.8788737316595e-16,"Fibroblast","PDE1A"
2.56366265521014e-20,0.310997311871852,0.265,0.175,5.89462954312468e-16,"Fibroblast","ARNT"
2.5938231836811e-20,0.440082912979901,0.406,0.251,5.96397764623794e-16,"Fibroblast","TMEM87A"
2.6470641166554e-20,0.376548188420199,0.422,0.264,6.08639452342576e-16,"Fibroblast","METTL15"
3.05589875060804e-20,0.461833035425503,0.285,0.17,7.02642799727306e-16,"Fibroblast","ARFIP1"
3.27114652294494e-20,0.421266310139196,0.357,0.219,7.52134720020729e-16,"Fibroblast","REPS1"
3.32915554639947e-20,0.425464479227187,0.357,0.209,7.65472734783629e-16,"Fibroblast","FAM13A"
3.36108979294001e-20,0.475485652773709,0.349,0.202,7.72815376090696e-16,"Fibroblast","GRAMD3"
