"celltype","gene","contrast","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","method"
"Macrophage","GOLGA2","disease_vs_control",0.000264789568856213,-4.42021915618511,0.101,0.75,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","SLCO2A1","disease_vs_control",0.000265530523959913,-8.03460389073031,0.007,0.5,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","SPTBN4","disease_vs_control",0.000279476415589136,-4.88317802966785,0.034,0.5,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","IL1RAPL2","disease_vs_control",0.000331882045640655,-5.65504271545463,0.023,0.5,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","PAK7","disease_vs_control",0.000374088832886152,-7.58541859371975,0.007,0.5,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","ZNF41","disease_vs_control",0.000386509857292086,-4.59638129439459,0.057,0.5,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","AUTS2","disease_vs_control",0.000424734812867246,-4.36460884043767,0.118,0.75,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","DAZAP2","disease_vs_control",0.000507872723506903,-4.2752047737132,0.086,0.5,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","LINC00486","disease_vs_control",0.000508192228761647,-4.91671681100767,0.079,0.5,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","PVR","disease_vs_control",0.000539343015516987,-7.51020807571486,0.013,0.5,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","PTPRT","disease_vs_control",0.000554371059660506,-5.97093401947104,0.019,0.5,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","EYS","disease_vs_control",0.00061985876779964,-5.32686984692764,0.043,0.5,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","GSG1L","disease_vs_control",0.000644902645934945,-6.97202941099713,0.012,0.5,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","INSRR","disease_vs_control",0.00065634401020447,-10.8099171360128,0,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","IRX1","disease_vs_control",0.00065634401020447,-10.8099171360128,0,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","AC116366.6","disease_vs_control",0.00065634401020447,-10.8099171360128,0,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","RP11-143A22.1","disease_vs_control",0.00065634401020447,-10.8099171360128,0,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","AC003986.6","disease_vs_control",0.00065634401020447,-10.8099171360128,0,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","NYAP1","disease_vs_control",0.00065634401020447,-10.8099171360128,0,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","RIBC1","disease_vs_control",0.00065634401020447,-11.7113963067926,0,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","KB-1991G8.1","disease_vs_control",0.00065634401020447,-10.8099171360128,0,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","LINC00977","disease_vs_control",0.00065634401020447,-10.8099171360128,0,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","OLFM1","disease_vs_control",0.00065634401020447,-10.8099171360128,0,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","RP11-45A12.2","disease_vs_control",0.00065634401020447,-10.8099171360128,0,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","RP11-57G10.8","disease_vs_control",0.00065634401020447,-10.8099171360128,0,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","SLC6A15","disease_vs_control",0.00065634401020447,-11.7113963067926,0,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","RP11-214N1.1","disease_vs_control",0.00065634401020447,-10.8099171360128,0,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","RP3-333B15.4","disease_vs_control",0.00065634401020447,-10.8099171360128,0,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","SEPT5","disease_vs_control",0.00065634401020447,-10.8099171360128,0,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","LINC00158","disease_vs_control",0.00065634401020447,-10.8099171360128,0,0.25,1,"Seurat_LR_cell_level_exploratory"
